Video analysis detailed log																																								
Face Model:	General61																																							
Calibration:	None																																							
Start time:	0																																							
Filename:	\Donald_Trump.mp4																																							
Frame rate:	29.97002997																																							
Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Contempt	Valence	Arousal	Y - Head Orientation	X - Head Orientation	Z - Head Orientation	Mouth	Left Eye	Right Eye	Left Eyebrow	Right Eyebrow	Action Unit 01 - Inner Brow Raiser	Action Unit 02 - Outer Brow Raiser	Action Unit 04 - Brow Lowerer	Action Unit 05 - Upper Lid Raiser	Action Unit 06 - Cheek Raiser	Action Unit 07 - Lid Tightener	Action Unit 09 - Nose Wrinkler	Action Unit 10 - Upper Lip Raiser	Action Unit 12 - Lip Corner Puller	Action Unit 14 - Dimpler	Action Unit 15 - Lip Corner Depressor	Action Unit 17 - Chin Raiser	Action Unit 18 - Lip Puckerer	Action Unit 20 - Lip Stretcher	Action Unit 23 - Lip Tightener	Action Unit 24 - Lip Pressor	Action Unit 25 - Lips Part	Action Unit 26 - Jaw Drop	Action Unit 27 - Mouth Stretch	Action Unit 43 - Eyes Closed	Stimulus	Event Marker
00:38.7	0.3744936	0.000604184	0.03019242	0.08647066	0.01662115	0.002906129	0.02217774	0.006072221	-0.08586648	0.3224354	32.85665	-5.493041	-2.41962	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:38.8	0.4124099	0.000711718	0.02862927	0.08324369	0.01802342	0.002751801	0.02032681	0.006237786	-0.08253197	0.3215727	32.83765	-5.264039	-2.299059	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:38.8	0.4519453	0.000836877	0.02689694	0.07891765	0.02244033	0.002652137	0.01863396	0.006950542	-0.07808077	0.3207194	32.54799	-5.525689	-2.100823	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:38.8	0.4899849	0.001004663	0.02533502	0.07539375	0.02466526	0.002521284	0.01706091	0.007906797	-0.07438909	0.3199095	32.49167	-5.55774	-2.080006	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:38.9	0.527954	0.001035996	0.02344722	0.07212178	0.02985876	0.002380435	0.01563205	0.00766193	-0.07108579	0.3192542	32.28045	-6.273407	-2.421448	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:38.9	0.5589612	0.001420444	0.02149975	0.06779923	0.0332093	0.002211401	0.0144606	0.007097351	-0.06637878	0.3185276	33.83853	-4.951508	-2.092581	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:38.9	0.5843064	0.002244658	0.01973934	0.06335793	0.03388882	0.002072205	0.01348166	0.006577084	-0.06111328	0.3177318	35.04754	-4.495732	-1.822201	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.0	0.5888422	0.002508476	0.01828255	0.06014056	0.03257036	0.002259887	0.01265299	0.006050207	-0.05763208	0.3169074	34.85148	-5.272209	-1.309228	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.0	0.5667517	0.002580914	0.01727895	0.05997035	0.0298946	0.002723192	0.01252427	0.005540397	-0.05738944	0.3160891	34.93422	-5.2725	-1.356334	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.0	0.5300894	0.002470323	0.0172517	0.06024322	0.0278194	0.004026772	0.01320537	0.005061207	-0.0577729	0.3152753	35.07693	-5.326208	-1.404383	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.1	0.4864144	0.002366925	0.01774208	0.06076765	0.02560008	0.005624079	0.01711694	0.004638419	-0.05840072	0.3144671	35.77496	-4.985074	-1.714225	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.1	0.4464212	0.002268791	0.01877194	0.05963405	0.02374966	0.006917239	0.02032001	0.004268648	-0.05736526	0.3136575	35.65536	-5.334119	-1.883362	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.1	0.4265962	0.002182311	0.01849107	0.05834261	0.02256999	0.0070258	0.02060894	0.003921235	-0.0561603	0.3128517	33.25688	-5.574911	-1.288551	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.2	0.4019906	0.00212015	0.01810269	0.05867821	0.02087435	0.007016989	0.02352906	0.003600376	-0.05655806	0.3120491	34.18878	-5.707063	-1.559428	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.2	0.378199	0.002009487	0.01795347	0.05809123	0.01958094	0.007171228	0.02505139	0.003315963	-0.05608174	0.3112375	33.71204	-5.625124	-1.471938	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.2	0.3546599	0.001920351	0.01803284	0.05611979	0.01858704	0.007541321	0.02806265	0.003059344	-0.05419944	0.3104342	34.12857	-5.860083	-1.810883	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.3	0.3374995	0.001820597	0.01796488	0.05501932	0.01752555	0.007659639	0.03065819	0.002819327	-0.05319872	0.3096191	33.6992	-5.729356	-1.709795	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.3	0.3349634	0.001723275	0.0180985	0.051811	0.01784826	0.007673758	0.03137633	0.002604419	-0.05008772	0.3088856	33.47283	-6.813984	-2.15024	Closed	Closed	Open	Lowered	Lowered	NotActive	A	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.3	0.3293943	0.001628794	0.01791277	0.05089425	0.01690621	0.007459005	0.03336313	0.002403635	-0.04926546	0.3082305	34.00576	-6.430226	-2.49762	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.4	0.3215668	0.001570554	0.01777197	0.05017737	0.01602256	0.007181092	0.03538635	0.002239466	-0.04860681	0.3076049	34.08122	-6.207067	-2.693049	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.4	0.334847	0.001505062	0.01779603	0.04765869	0.01660231	0.006985732	0.03418882	0.002057962	-0.04615362	0.3069782	32.36586	-7.035944	-2.634143	Closed	Closed	Open	Lowered	Lowered	NotActive	A	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.4	0.3517065	0.001478576	0.01795955	0.04543123	0.01742491	0.006729718	0.03276513	0.0018908	-0.04395266	0.306302	32.1646	-6.964854	-2.858271	Closed	Closed	Open	Lowered	Lowered	NotActive	A	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.5	0.3538904	0.001405206	0.01980543	0.04424158	0.01708493	0.006781361	0.03259951	0.00175231	-0.04283638	0.3055497	32.77386	-6.182003	-3.035203	Closed	Closed	Open	Lowered	Lowered	NotActive	A	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.5	0.3607118	0.001322928	0.02327074	0.04277635	0.01749035	0.006858799	0.03143251	0.001628718	-0.04145342	0.3047363	31.38919	-6.40312	-3.151743	Closed	Closed	Open	Lowered	Lowered	NotActive	A	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.5	0.3946705	0.001280519	0.02278659	0.04091602	0.01898015	0.006417784	0.02968263	0.001599253	-0.0396355	0.3040255	32.42391	-6.705488	-3.642193	Closed	Closed	Open	Lowered	Lowered	NotActive	A	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.6	0.4342259	0.001272314	0.02171508	0.03809824	0.021757	0.006092198	0.02820581	0.001515187	-0.03682593	0.3035417	31.35315	-6.16688	-3.555928	Closed	Closed	Open	Lowered	Lowered	NotActive	A	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.6	0.4519176	0.001261793	0.02045712	0.03835255	0.02119878	0.006501995	0.02769653	0.001398285	-0.03709075	0.3031368	29.1305	-5.915891	-3.557926	Closed	Closed	Open	Lowered	Lowered	NotActive	A	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.6	0.4613976	0.00136111	0.01937774	0.03789791	0.0203595	0.006653626	0.02735713	0.00131266	-0.0365368	0.3028192	32.33989	-6.624063	-3.648149	Closed	Closed	Open	Lowered	Lowered	NotActive	A	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.7	0.4569322	0.001532002	0.01855259	0.03697373	0.01917736	0.007263491	0.02841459	0.00127518	-0.03544173	0.3026122	35.4026	-6.114013	-3.635691	Closed	Closed	Open	Lowered	Lowered	NotActive	A	NotActive	NotActive	NotActive	C	NotActive	B	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.7	0.4403891	0.001758879	0.01818323	0.03627462	0.01778168	0.008064182	0.03093489	0.001437875	-0.03451574	0.3024507	37.3859	-6.095375	-3.535633	Closed	Closed	Open	Lowered	Lowered	NotActive	A	NotActive	NotActive	NotActive	C	NotActive	B	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.7	0.4024807	0.002149385	0.03341419	0.0352175	0.01624588	0.008899122	0.04294905	0.001588044	-0.04079966	0.302281	38.82386	-6.123923	-3.704045	Closed	Closed	Open	Lowered	Lowered	NotActive	A	NotActive	NotActive	NotActive	C	NotActive	B	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.8	0.3678817	0.002403712	0.07111584	0.03426624	0.01496572	0.009269715	0.05103797	0.001765801	-0.06871213	0.3020388	37.2024	-5.908724	-3.575066	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	B	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.8	0.3352725	0.002613208	0.1321299	0.03268067	0.01384403	0.009173206	0.05807858	0.001810726	-0.1295167	0.301737	35.50323	-6.607372	-3.631273	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	B	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.8	0.3712521	0.002458819	0.1233125	0.03169123	0.01409487	0.008442318	0.05358069	0.003502272	-0.1208536	0.3013645	33.11775	-6.039267	-3.807481	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	B	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.9	0.4015564	0.002290135	0.1150019	0.03080555	0.01474222	0.00787528	0.05001636	0.003615986	-0.1127118	0.3009279	32.25697	-5.806636	-3.794707	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.9	0.4039722	0.0020961	0.1078392	0.03373458	0.01438884	0.007871703	0.04769135	0.00335604	-0.1057431	0.3004417	31.87173	-5.312042	-3.309735	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:39.9	0.3991763	0.001931723	0.1009723	0.03703436	0.01396889	0.00774784	0.04601958	0.003139438	-0.09904054	0.2999094	33.23017	-5.745553	-3.591065	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.0	0.3767046	0.001758579	0.09933902	0.05115546	0.01371931	0.008042312	0.04391163	0.002880834	-0.09758045	0.2993371	32.46526	-5.435297	-3.673142	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.0	0.3543983	0.001618052	0.09847791	0.05258805	0.01333564	0.008556264	0.04373892	0.002658123	-0.09685986	0.2987271	32.99852	-5.837631	-3.716969	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.0	0.3313155	0.001518752	0.1022593	0.05121371	0.01293745	0.008745706	0.04538651	0.002492891	-0.1007405	0.2980882	32.71414	-5.788076	-3.671551	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.1	0.310086	0.001497205	0.1041652	0.04934906	0.01239222	0.008634678	0.04817173	0.002379525	-0.102668	0.2974008	32.54961	-5.726297	-3.626044	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.1	0.2905679	0.001456548	0.1034953	0.04779818	0.01197775	0.008437321	0.05142454	0.002252039	-0.1020388	0.2967046	33.42472	-6.219124	-3.932299	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.1	0.2781092	0.001382453	0.09905829	0.04723243	0.01238268	0.00797701	0.05167473	0.002110003	-0.09767583	0.2959983	34.35131	-6.250896	-4.082693	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.2	0.2892685	0.001332823	0.09152766	0.04644198	0.01356525	0.007428749	0.04945771	0.002034498	-0.09019484	0.2952423	34.25046	-6.44645	-4.440421	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.2	0.3041375	0.001283872	0.0844908	0.0463724	0.01414488	0.006939061	0.04730707	0.001960086	-0.08320693	0.2944809	34.92609	-6.987527	-4.946678	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.2	0.3190533	0.001206528	0.07850903	0.04611936	0.01548649	0.006587389	0.0450756	0.001945563	-0.0773025	0.293738	35.89086	-6.173085	-5.391709	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.3	0.3410976	0.001168388	0.0726849	0.04606738	0.01561925	0.006193243	0.04288823	0.002207754	-0.07151651	0.2929938	38.12345	-6.711596	-6.002551	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.3	0.3565144	0.001146883	0.06762619	0.04485081	0.01666825	0.005900259	0.04104476	0.00312176	-0.06647931	0.2922646	39.00587	-6.867251	-6.71129	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.3	0.3917219	0.001063112	0.06318785	0.0456515	0.01702479	0.005646335	0.03813159	0.003405235	-0.06212473	0.2915353	38.90937	-7.137405	-7.239801	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.4	0.4191149	0.000992972	0.05990596	0.04579616	0.01680616	0.005405989	0.03615347	0.00400241	-0.05891299	0.2908233	39.41705	-6.236137	-7.133062	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.4	0.4259714	0.000936027	0.06071238	0.04529312	0.01636555	0.005254514	0.03517068	0.005167311	-0.05977635	0.2901314	40.03656	-6.185402	-7.222756	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.4	0.4235202	0.000884641	0.06671526	0.04502409	0.01588777	0.005110634	0.034125	0.005562605	-0.06583063	0.2894566	40.77318	-6.115209	-7.473349	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.5	0.4378225	0.000838957	0.06597719	0.04507604	0.01530199	0.00496367	0.03260532	0.006104633	-0.06513824	0.2887894	40.53351	-5.514885	-7.419144	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.5	0.4350235	0.000809635	0.06793348	0.0451529	0.01453701	0.004857726	0.03221077	0.006788627	-0.06712385	0.2881422	40.41183	-5.542883	-7.6381	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.5	0.4290383	0.000772409	0.07356903	0.04519024	0.01386345	0.004799559	0.0316645	0.006931698	-0.07279662	0.2874955	40.56648	-5.505249	-7.713007	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.6	0.4284539	0.00073986	0.07530905	0.04527996	0.01328988	0.004724581	0.0306766	0.007363278	-0.07456919	0.286848	40.85733	-5.673844	-7.80976	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.6	0.4336879	0.000696663	0.07363537	0.04549747	0.01281028	0.00477029	0.02989592	0.007630043	-0.0729387	0.2861913	40.71547	-5.290475	-7.373443	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.6	0.4225856	0.000652286	0.08311015	0.04584607	0.012262	0.004931245	0.02964445	0.008313414	-0.08245787	0.2855313	41.0294	-5.261117	-7.118518	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.7	0.4126617	0.000608816	0.1064956	0.04477939	0.01170004	0.005275664	0.02938848	0.007952061	-0.1058867	0.2848713	40.68002	-5.249598	-6.830462	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.7	0.3991877	0.000579513	0.1597596	0.04412293	0.01108931	0.005694193	0.02838952	0.007939224	-0.1591801	0.2841724	41.0941	-5.292312	-7.148611	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.7	0.3804731	0.000547456	0.2030751	0.04414452	0.01046588	0.006190713	0.02841228	0.008020711	-0.2025276	0.2834775	42.45457	-5.179875	-7.179453	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.8	0.3599675	0.000512332	0.2510207	0.04580551	0.009927741	0.006722198	0.02813806	0.00792162	-0.2505084	0.2827993	44.24247	-5.186986	-7.134715	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:40.8	0.3448108	0.000482966	0.2706422	0.04774787	0.009391136	0.007354648	0.02757229	0.008435533	-0.2701592	0.2821046	45.98344	-4.232768	-6.826952	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
