Video analysis detailed log																																								
Face Model:	General61																																							
Calibration:	None																																							
Start time:	0																																							
Filename:	\Megyn_Kelly.mp4																																							
Frame rate:	29.97002997																																							
Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Contempt	Valence	Arousal	Y - Head Orientation	X - Head Orientation	Z - Head Orientation	Mouth	Left Eye	Right Eye	Left Eyebrow	Right Eyebrow	Action Unit 01 - Inner Brow Raiser	Action Unit 02 - Outer Brow Raiser	Action Unit 04 - Brow Lowerer	Action Unit 05 - Upper Lid Raiser	Action Unit 06 - Cheek Raiser	Action Unit 07 - Lid Tightener	Action Unit 09 - Nose Wrinkler	Action Unit 10 - Upper Lip Raiser	Action Unit 12 - Lip Corner Puller	Action Unit 14 - Dimpler	Action Unit 15 - Lip Corner Depressor	Action Unit 17 - Chin Raiser	Action Unit 18 - Lip Puckerer	Action Unit 20 - Lip Stretcher	Action Unit 23 - Lip Tightener	Action Unit 24 - Lip Pressor	Action Unit 25 - Lips Part	Action Unit 26 - Jaw Drop	Action Unit 27 - Mouth Stretch	Action Unit 43 - Eyes Closed	Stimulus	Event Marker
00:13.1	0.130659	0.5468066	0.001708617	0.001301895	0.03515608	0.004364888	0.008095391	0.002926277	0.5387112	0.4864539	4.112475	-3.172322	-6.149333	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	A	No Stimulus	No Event Marker
00:13.1	0.1219582	0.574604	0.001795334	0.001188901	0.0369972	0.00422306	0.00817088	0.00284908	0.5664331	0.4860608	3.512297	-3.368425	-5.90477	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	A	No Stimulus	No Event Marker
00:13.2	0.1154064	0.5967441	0.001842594	0.001087546	0.03876672	0.004085199	0.008111928	0.002780977	0.5886321	0.4856165	3.439561	-3.504818	-5.788333	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	B	No Stimulus	No Event Marker
00:13.2	0.1091475	0.6162594	0.001886384	0.000997377	0.039793	0.003956486	0.008148465	0.002719997	0.6081109	0.4851232	4.751264	-3.777738	-5.630866	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	B	No Stimulus	No Event Marker
00:13.2	0.1031283	0.6383183	0.001878469	0.000914722	0.04143895	0.003780328	0.008054423	0.002620072	0.6302639	0.4845937	5.327697	-3.004195	-5.62264	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	B	No Stimulus	No Event Marker
00:13.3	0.09702018	0.6582994	0.001885216	0.000841921	0.04199194	0.003619473	0.008138907	0.002540777	0.6501605	0.4840401	3.771037	-2.937328	-5.365721	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	B	No Stimulus	No Event Marker
00:13.3	0.09220932	0.6774104	0.001984727	0.000773725	0.0440516	0.003395126	0.007972004	0.002536183	0.6694384	0.4834374	0.5161943	-1.987261	-5.073885	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.3	0.08753648	0.6948796	0.001985539	0.000710646	0.04497306	0.003314391	0.007908179	0.002508918	0.6869714	0.4828071	0.004549413	-1.375583	-4.876609	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.4	0.0841106	0.7095623	0.002003222	0.000653039	0.0455852	0.00323566	0.007825641	0.002508689	0.7017367	0.482139	-0.1081375	-1.385724	-4.740467	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.4	0.08273551	0.7202786	0.002012322	0.000602496	0.04515606	0.003124231	0.007883378	0.002543366	0.7123953	0.4814499	0.7447298	-1.315611	-4.562359	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.4	0.0869108	0.7255955	0.00209805	0.000555619	0.04490728	0.00293264	0.007772481	0.002650794	0.717823	0.4807192	1.481452	-1.410424	-4.617034	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.5	0.09209699	0.72624	0.002240122	0.000514678	0.04402368	0.00274696	0.007875268	0.00278034	0.7183648	0.4799671	2.120449	-1.466707	-4.445771	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.5	0.09624251	0.7277405	0.002212756	0.000479555	0.04418679	0.002613874	0.007984963	0.003421381	0.7197556	0.479183	1.742354	-1.401441	-4.403533	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.5	0.1038144	0.7234579	0.002219737	0.000450035	0.04373699	0.002463127	0.00812546	0.004192863	0.7153324	0.4783677	1.979334	-2.004294	-4.191086	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.6	0.1103473	0.7190547	0.00224579	0.000426844	0.04281871	0.002309879	0.008433568	0.00533847	0.7106211	0.4775113	1.998575	-1.713691	-3.962748	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.6	0.1183395	0.7134873	0.002287235	0.000405387	0.04233271	0.002153029	0.008531244	0.006482723	0.7049561	0.4765837	2.535355	-1.866495	-3.484076	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.6	0.1304466	0.7028432	0.002494302	0.000388688	0.04149633	0.001980773	0.00861406	0.007833641	0.6942292	0.4755746	2.912522	-2.000966	-3.18986	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.7	0.1411815	0.6918892	0.002515556	0.000376883	0.04071493	0.00183716	0.008663964	0.008823642	0.6832252	0.4744921	3.390474	-1.994013	-2.812586	Open	Open	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.7	0.1552696	0.6804409	0.002660508	0.000373074	0.03977732	0.00168035	0.008761938	0.0106083	0.671679	0.4733647	4.109178	-1.904256	-2.395905	Open	Open	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.7	0.1702301	0.6620817	0.002998904	0.000390395	0.03800044	0.001530707	0.008815932	0.0137705	0.6532658	0.4721864	4.10229	-2.001492	-2.146571	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.8	0.1810447	0.6470153	0.003327338	0.00039762	0.03659802	0.001397039	0.008929554	0.01585168	0.6380858	0.4709556	4.617888	-2.351667	-1.84529	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.8	0.1918834	0.6339289	0.003584596	0.000411031	0.03556727	0.001271554	0.009008963	0.019225	0.62492	0.4695684	5.102259	-2.482976	-1.643301	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:13.8	0.2018373	0.6227421	0.003682882	0.000426757	0.03546122	0.001159436	0.008938133	0.02286667	0.613804	0.468105	5.330232	-2.657636	-1.547336	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	D	No Stimulus	No Event Marker
00:13.9	0.2167663	0.6037796	0.004097086	0.000451964	0.03482486	0.001054006	0.008856345	0.02895976	0.5949232	0.4665237	5.434495	-2.719825	-1.211277	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	D	No Stimulus	No Event Marker
00:13.9	0.2440879	0.5770459	0.004327893	0.000509315	0.03451212	0.000956869	0.008606875	0.04103537	0.568439	0.4648155	4.845737	-3.028444	-0.9606416	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	D	No Stimulus	No Event Marker
00:13.9	0.2705821	0.5524992	0.004645171	0.000543015	0.03446156	0.000868737	0.008425553	0.05871624	0.5440737	0.4629888	4.572337	-2.962229	-0.8287073	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.0	0.2916154	0.5290104	0.004879908	0.000646886	0.03352205	0.000788417	0.008294071	0.07998428	0.5207164	0.4610447	4.151337	-3.080395	-0.676222	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.0	0.3092086	0.5040907	0.005120053	0.000831078	0.03190557	0.000715488	0.008299236	0.1008348	0.4957915	0.4589894	3.598983	-2.932376	-0.4328332	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.0	0.3270205	0.4820452	0.005409464	0.000925908	0.03068557	0.000649612	0.008303434	0.1163262	0.4737418	0.4568235	2.729855	-3.404146	-0.2308554	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.1	0.3405652	0.4599072	0.005588225	0.001057773	0.0294468	0.0005902	0.008321494	0.1289114	0.4515857	0.4545888	1.951715	-3.352594	-0.1795214	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.1	0.3542621	0.4425657	0.005935968	0.001052319	0.0292784	0.000536507	0.008324703	0.1381295	0.434241	0.4522919	1.593086	-3.453805	-0.000277093	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.1	0.362835	0.4246143	0.006355151	0.001061329	0.02878264	0.000487828	0.008339721	0.1482071	0.4162746	0.4499296	1.519215	-3.419506	0.2109279	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.2	0.3687436	0.4101112	0.00687832	0.001045186	0.02832448	0.000443902	0.008438239	0.1574364	0.401673	0.4475095	0.7117705	-3.433032	0.4084852	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.2	0.3746056	0.3968951	0.007171478	0.001085363	0.02693119	0.000404089	0.008661903	0.1627669	0.3882332	0.4450365	0.4394255	-3.761908	0.7589444	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.2	0.3786992	0.3825504	0.007490985	0.001161039	0.02530111	0.000368018	0.008958462	0.1638189	0.373592	0.4425128	0.7343599	-3.576123	1.004894	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.3	0.379673	0.3721135	0.007591212	0.001308916	0.02357021	0.000335563	0.009250853	0.1642385	0.3628626	0.439945	-0.292624	-3.431259	1.610707	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.3	0.3803606	0.3648152	0.008072554	0.001281533	0.0219645	0.000306923	0.009499361	0.1635091	0.3553158	0.4373272	-3.149927	-2.813527	2.286301	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.3	0.380623	0.3635444	0.008478158	0.001228736	0.02099373	0.000280924	0.009541406	0.1593447	0.354003	0.4346464	-3.530373	-2.536942	3.471197	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.4	0.3807107	0.3559312	0.008719791	0.001247016	0.01950305	0.000259377	0.009957454	0.1479916	0.3459737	0.4319775	1.17984	-4.221485	4.841033	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.4	0.368245	0.3614982	0.009046219	0.001195262	0.01818625	0.000242061	0.01019968	0.1348635	0.3512985	0.4294524	6.126522	-4.417127	5.607176	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.4	0.3585621	0.353002	0.00935205	0.00117332	0.01708335	0.000238224	0.0100027	0.1227215	0.3429993	0.4270169	7.666493	-5.890538	6.301546	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	B	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.5	0.352923	0.3459723	0.009407117	0.00145499	0.01563239	0.000312352	0.009944899	0.1116741	0.3360274	0.4245737	8.651297	-5.285637	6.663277	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	B	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.5	0.3487447	0.3341684	0.009099614	0.00180473	0.01434106	0.000342549	0.009669472	0.1017218	0.3244989	0.4221909	8.758916	-5.422271	6.691233	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	B	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.5	0.3475029	0.3229918	0.009191775	0.00218791	0.0131111	0.000456511	0.00977075	0.0930923	0.3132211	0.4198331	9.800722	-4.137114	6.696929	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	B	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.6	0.3566344	0.309732	0.008965158	0.002550142	0.01200346	0.000516957	0.009346197	0.08522177	0.3003858	0.4174497	9.869992	-4.329858	6.670783	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	D	No Stimulus	No Event Marker
00:14.6	0.3597994	0.2971506	0.009315981	0.002737482	0.01098961	0.000710516	0.009292049	0.07900877	0.2878346	0.4150953	10.82785	-3.467341	6.682492	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	No Stimulus	No Event Marker
00:14.6	0.3609694	0.291472	0.009429225	0.002716586	0.0101502	0.000864343	0.008986782	0.07357559	0.2820427	0.4128611	11.03041	-3.863765	6.643685	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	No Stimulus	No Event Marker
00:14.7	0.3615204	0.288022	0.009781166	0.002650996	0.009335126	0.000920748	0.008875928	0.06951698	0.2782408	0.4107994	11.80054	-2.859502	6.569578	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	No Stimulus	No Event Marker
00:14.7	0.3552473	0.2911271	0.009743375	0.002616384	0.008584513	0.000987228	0.008854369	0.06586071	0.2813838	0.4089503	12.01279	-2.699902	6.516991	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	No Stimulus	No Event Marker
00:14.7	0.3511406	0.2937188	0.00949605	0.002561256	0.007966352	0.001233729	0.008638881	0.06283448	0.2842227	0.4072054	12.28819	-2.542345	6.448646	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	No Stimulus	No Event Marker
00:14.8	0.3505752	0.2968436	0.009341623	0.002490798	0.007370479	0.001383375	0.008479231	0.05960508	0.287502	0.4056113	13.51818	-1.825097	6.065906	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	No Stimulus	No Event Marker
00:14.8	0.3513448	0.2961116	0.009222211	0.002436426	0.006839341	0.00160914	0.008353271	0.05700847	0.2868893	0.4041392	14.08895	-1.945406	5.925347	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	No Stimulus	No Event Marker
00:14.8	0.3493034	0.3011756	0.00911132	0.002352014	0.006405184	0.001752054	0.00817119	0.05399185	0.2920642	0.4028379	14.50082	-1.750568	5.765259	Closed	Open	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	C	No Stimulus	No Event Marker
00:14.9	0.3536474	0.3048374	0.008966946	0.002326495	0.005922904	0.00181782	0.007957391	0.05088339	0.2958705	0.4016539	14.60021	-1.94658	5.723891	Closed	Open	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	C	No Stimulus	No Event Marker
00:14.9	0.3521738	0.3113086	0.008915608	0.002322907	0.005491411	0.001850722	0.007905439	0.04854035	0.302393	0.4005924	15.0499	-1.979766	5.670041	Closed	Open	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	No Stimulus	No Event Marker
00:14.9	0.3508295	0.3133372	0.009000921	0.002377332	0.005146993	0.001824151	0.007628514	0.04552876	0.3043362	0.3996181	15.30473	-1.892941	5.533166	Closed	Open	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	No Stimulus	No Event Marker
00:15.0	0.3461255	0.3130442	0.008924689	0.002517867	0.004922496	0.001812636	0.007325033	0.04244919	0.3041195	0.3987313	15.26187	-1.956879	5.294202	Closed	Open	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	No Stimulus	No Event Marker
00:15.0	0.3480079	0.309803	0.008854302	0.002760247	0.004612696	0.001803041	0.007092287	0.03926723	0.3009487	0.3979352	15.34374	-1.921536	5.058284	Closed	Open	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	No Stimulus	No Event Marker
00:15.0	0.3509389	0.3049471	0.008577505	0.003043219	0.004374628	0.001782928	0.006815699	0.03619083	0.2963696	0.3972094	15.36995	-2.196837	4.819065	Closed	Open	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	No Stimulus	No Event Marker
00:15.1	0.3338417	0.310499	0.008218634	0.00310305	0.004395363	0.00180615	0.006520791	0.03305118	0.3022803	0.3965716	15.34581	-2.338268	4.670203	Closed	Open	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	No Stimulus	No Event Marker
00:15.1	0.3111597	0.3264396	0.007956903	0.002956614	0.004587749	0.001961258	0.006894355	0.03003752	0.3184827	0.3959895	12.96139	-3.078734	4.19167	Closed	Open	Open	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	A	No Stimulus	No Event Marker
00:15.1	0.2900463	0.3447325	0.00789974	0.002728912	0.00470128	0.001836932	0.008022919	0.02730232	0.3367096	0.3954464	9.204726	-4.133766	3.671857	Closed	Open	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	No Stimulus	No Event Marker
00:15.2	0.2777771	0.3635479	0.007698367	0.002493512	0.005895692	0.001788973	0.008238228	0.02492041	0.3553097	0.3947882	-1.340064	-2.834679	3.961436	Open	Open	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	B	No Stimulus	No Event Marker
00:15.2	0.2685212	0.3841989	0.007518094	0.002283098	0.007005745	0.00177635	0.009190251	0.02277548	0.3750086	0.3940783	-3.498506	-2.293848	4.033051	Open	Open	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	B	No Stimulus	No Event Marker
00:15.2	0.2603084	0.4017452	0.00737311	0.002084982	0.008345632	0.001735464	0.009652813	0.02082289	0.3920924	0.393316	-4.06672	-2.928391	4.134896	Open	Open	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	B	No Stimulus	No Event Marker
00:15.3	0.2569911	0.4043881	0.007119503	0.001958663	0.008459901	0.001624594	0.009625267	0.01920912	0.3947628	0.392445	-3.934253	-2.908721	3.953602	Open	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	B	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	C	No Stimulus	No Event Marker
